Text,label
Do you own a pair of dice?,NAG
tabi i feel so bad about these bitchy girls who keep on saying shit to you on here  if they even knew you they would no you are the most moddest girl i have ever met.,NAG
Ahhh! I love em both but I would go for Justin Bieber!!! Well because i'm older. But I perfer them BOTH!,NAG
haha so many people are hating on your formspring.,NAG
lol [: your a funny kidd you know that? [;,NAG
what others do you have?,NAG
synonym book :P,NAG
sometimes when theyre trying to be gangsta or ignorant,NAG
a house :],NAG
waldo. and helga. nahh jk  guys-lucas casey mclaine gabe jack dakota s. jake nathan girls- maddie cassie nicky,NAG
Do you want to get married?,NAG
What holiday is closest to your birthday?,NAG
Do you sleep with your closet doors open or closed?,NAG
yes.,NAG
For shizz lady. :],NAG
not that im aware,NAG
Fist fight?? No. Im a lover not a fighter. ha,NAG
Do you think we are raising the next generation right?,NAG
Yeah  I met them at their show :) Got a free shirt too.,NAG
what do you do to help the environment ?,NAG
Do you lyke gurlz?,NAG
Idk. I dont get them. And yes you get them from kissing. saliva or other juices transferring from another person with the infection. They are herpes!!,NAG
thanksssssssssssssssssssssssssssss,NAG
What would you do if somehow you caught a STD?,NAG
yes i have before. many a times :P ha,NAG
Are you passionate about your beliefs?,NAG
who?,NAG
do you like shaun diviney?,NAG
ummm MRH? nope lol,NAG
LOVE THEM :],NAG
i got it lol i dont like it so far.................. :/,NAG
Hell NO!,NAG
do you have a bf??,NAG
Do you eat a lot?:,NAG
Lol idk thoo Kim has a better body buhht ugh geez idk (x,NAG
Have you done something bad today?,NAG
I like too many songs to have a favorite,NAG
how do you express your anger?,NAG
Nope ;/ Bhut Not Having a BF doesnt mean The WORLD ends;] I guess im waiting 4 the 1  ya kno? Hbu mamas?!,NAG
hey you&;re an amazing nice and sweet girl..pretty too!,NAG
Nope:[ I wish  bhut hey i might someday rite haha..Hbu?!,NAG
what do you think of Spiderman without Tobey?,NAG
Swedish fish &amp;&amp; reeeeses. YUM,NAG
Yes. Karma? :) its always there. so be nice!,NAG
Good . hungry actually :),NAG
within a week or two. depends on what they say happened.,NAG
If given the chance would you like to come back as a ghost?,NAG
In a graveyard. Muuuuahhhahaha,NAG
ahhh true.. true... plus it plays music XD,NAG
Is there anything that can make you sick just by smelling it?,NAG
Yup yup,NAG
What music are you listening to today?,NAG
yes my camera i have now,NAG
If a kid refuses to sleep during nap time  are they guilty of resisting a rest?,NAG
Yeah i made my first one. and forgot the password to it!!!!! haha so i had to make a new one. it sucked but at least it was farely new to me. teaachgee is the right one!! :),NAG
a couple. i really only like beer haha :P and not hard liqour,NAG
something you regretted after it was done?,NAG
Do you ever go bird watching?,NAG
If the universe is everything  and scientists say that the universe is expanding  what do you think it is expanding into?,NAG
what nashionality are you?,NAG
Nahh,NAG
yeah its really hard to when i get this shit like every ither day like it seriously pisses me off now  if it was like yesturday i wouldnt give 2 fucks but with everything im going thru right now its like wtf.,NAG
Actually i was that kid who wanted to be by herself so i guess when i grow up im going to be ME lol! Hard question 2 answer.,NAG
somet,NAG
I don't mind household chores actually. but I guess I'd say dusting. I don't enjoy that :/ ha,NAG
Are there any people on youtube that you subscribe too and always watch their vids?,NAG
so are you talking to shira or frances? its hard to keep up  playa playaa lol.,NAG
Okaydokay.,NAG
What is your zodiac sign?,NAG
sometimes.,NAG
yeah,NAG
lmfao wtf yew tell mi,NAG
not really . I like meeting new people,NAG
why do i cause so much drama? :(,NAG
AlexisNicoleHodnett is my besttestt frann<3(: iloveyouu Lexiflagss(:,NAG
last snow season,NAG
Don&;t you hate it when people lie to you about coming over?,NAG
boiled eggs :D hahaha,NAG
lol gurl iKan do anythang,NAG
Okay Im super glad you asked me this question  only because its a common misconception about hiccups. Your not supposed to hold your breath. The reason you have hiccups in the first place  is lack of oxygen. So the usual hold your breath till your face turns blue and still keep holding it  isn't what makes them go away. Its the deep breath you take after holding your breath :]r r So to relieve my hiccups  I hold my breath ;) haha only to take a bigger breath afterward.,NAG
complete silence and all darkness.,NAG
2 :),NAG
do you like justin bieber,NAG
lol im telling yew,NAG
Have you told your partner about all of your past relationships?,NAG
kkkkk,NAG
church camp once. it was fun but we got kicked out.,NAG
Do you consider yourself a good dancer?,NAG
Thank you <3,NAG
The beast.,NAG
Have you ever lost something really important and spent hours looking for it?,NAG
how have your past couple days been?,NAG
yes,NAG
: ),NAG
anyone or someone particular?,NAG
Yes. Its weird sometimes. But dreams are weird. haha,NAG
im not a fucking prostitute lol. i dont want your money. maybe if you tell me who you might be ill let you know the answer ;],NAG
Spontaeity. hahaha even though i wish i could say stability.,NAG
Annoyed lol,NAG
yes,NAG
What would you do if you had a child that was a killer?,NAG
If someone would give me money to do it,NAG
What was your fav show as a child?,NAG
iiLooveeyouu&amp;&amp;miss you Alexiss.!!,NAG
If you had access to a time machine  where and when would be the first place you travel to?,NAG
idk i dont do starbucks,NAG
If I had to choose. One ear because I wouldn't have to loose all my hearing and noone would see the defect of losing a part of my body. I would cover it with my hair.,NAG
Mmmhm!,NAG
haha i know i tried to make it really obvious for youu lol [[:,NAG
Would you rather be a famous musician or a famous actor?,NAG
nahh I'm a normal bitch :p / i love you too&amp; ehh I give upp!,NAG
yes and it got all swollen and red and blahhh lol,NAG
If you really wanna talk to me  you text me? Like for real don't be playing this game  just come out and say the fuck you are cause it's getting annoying.,NAG
Hmmm. he's an ?,NAG
Describe your first REAL date?,NAG
What is your motto?,NAG
As friends...but nothing more than that  she doesn't like me like that,NAG
not at the moment haha. to be honest im current under quite a bit of stress,NAG
How tall are you,NAG
lol nigga you think u can rap?,NAG
Can crop circles be square?,NAG
hmm..depended on how much and where i was at the time. but if it happened now and where im at in my life currently  I would buy a used car for my bf and then pay the rest of rent off for the year. hahaha,NAG
yes but i dont like to. i have this crazy fear of thinking if i just do it one more time my eyes will be stuck like that and i should lf just been satisfied with knowing i did it the last time. hahaha im a weirdo. but ya never know' ya know?!!,NAG
idk. people have nothing else to concern themselves with other than what they can pick apart from other people. its a way to take attention off of their own flaws i believe.,NAG
Can you sometimes finish someone else&;s sentence?,NAG
lols wow how wass ur easter.?,NAG
i know  right? ;)),NAG
LOl. Funny shit huh(:,NAG
yes. i sure hope so. i feel like it works my brain and makes me think!! :),NAG
What are you most excited about right now?,NAG
which mall bih,NAG
hahahahahaahahahahahahhhahaha r why does everyone think that?,NAG
Hmmm fruit!! :) any kind of fruit.,NAG
okay  cool.,NAG
when can you drive?(:,NAG
ever since jordin albertsons like deleted her formspring or something  all the mean comments have stopped haha,NAG
But I say I'll be back gotta get some more coronas!!!! bahaha jk my favorite drink is dr. pepper :D,NAG
where is Old Zealand?,NAG
being lied to,NAG
why,NAG
Are you stubborn?,NAG
Emotionally DEtached? yes. Society is cold.,NAG
I do bird watch actually,NAG
ummmm all i do in the bathroom is shower o.O i like my showers.,NAG
do u masterbate?,NAG
can you see my halo?,NAG
What do you think of Adrianne Torres :],NAG
When was the last time you yelled?,NAG
Have you ever been Ice Skating?,NAG
yupz iParty all nite nd day,NAG
do i know you?,NAG
hmm this one's a stumper.....r i guess i would change it to  Sunshine. I like that. haha,NAG
What&;s your favorite music video?,NAG
if I wrote you a love note and made you smile with every word I wrote what would you do?,NAG
Money does not grow on trees then why do banks have branches?,NAG
First.,NAG
Heyyy lexxxi(: yuu wannnaa llikkkee asskk meeh somee quesstionss onn myy formspringggg herrree??,NAG
Have you ever been rude to someone without even realizing it?,NAG
Can you skip rocks?,NAG
sup? :],NAG
Love it but I don't it too much currently,NAG
hi:D,NAG
have you been out of counrty if so where?,NAG
If you were given the chance to take care of a monkey for a weekend  would you?,NAG
Show your face.,NAG
<3,NAG
don&;t listen to the haters  you are pretty!,NAG
Hmmmm,NAG
*RAWR*?,NAG
What do you dread doing but have to do it?,NAG
its sunny now. summers ahead of us.,NAG
Do you go to Poly?,NAG
haha i think that would be impossible,NAG
hehe :},NAG
How often do you get the hiccups?,NAG
Umm... Dallas Texas! haha Idk im so plain so idk! Mwhaha,NAG
Uhm. Actor(: They get paied more haha,NAG
Thanks for the memo  if you would reveal your identity we could continue this conversation in depth :),NAG
well u say any language.. so.. coba tebak ini bahasa apa.. kamu ngerti ngga aku ngomong apa? ;),NAG
Love. its the kryptonite to anything you think you can accomplish without it. its the human kinds weakness to other beings. always.,NAG
formspring says oops! cant find you...sorry. i would. is your url correct??? :/,NAG
:) hey thankyou! :D,NAG
jordin!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! rudeo did you say the other mean things to?,NAG
thanks... Who is yew???,NAG
Do you guys like robot chicken? i do;) asked,NAG
Tabi  text me?,NAG
Lil wayne,NAG
Mahalo(:,NAG
love pizza?r what toppings you prefer?,NAG
guesss who ;),NAG
What is one thing you honestly could not live without?,NAG
I WANT YOU TO GRASP MY BIG PEACH WHITE NIPPLES &amp; NEVER LET GO.,NAG
what&;s the funnest place you have ever traveled?,NAG
Tell me about something you&apos;ve achieved?,NAG
hehe yup  it&;s awesome  but the pronunciation is incredibly haaard :D,NAG
Do you think you could defend yourself if need be?,NAG
An angel appears out of Heaven and offers you a lifetime supply of the alcoholic beverage of your choice. &quot;Be brand-specific&quot; it says. Man! What are you gonna say about that? Even if you don&apos;t drink booze there&apos;s something you can figure out... so what&apos;s,NAG
hahahahahahahhahahahahahahahahahahhahahahahahahahahahahaahahhahaahhahahaahahahaaaaaa!!!!!!!!,NAG
Rain doesn't bother me at all other than when Im dressed up and have to be somewhere important. Rain is important.,NAG
Something cute and ME!! haha you kno? well a beamer is my dream car basically! or a porshe!,NAG
Would you be willing to become extremely ugly physically if it meant you would live for 1 000 years at any physical age you chose?,NAG
trick of the mind and the eye.,NAG
Idk cause it has a great beat. Jim cracks corn and i dont care  jimmy cracks corn and i dont care... hahaha,NAG
torment isn't much my style.,NAG
Do you get nervous when alot of people look at you?,NAG
And i add u again later,NAG
i think u and jack should date!!!:),NAG
Lmao   wantt me to rub itt ?!(:,NAG
he shaves.,NAG
go back to sleep! hahaha,NAG
whos your favoroute band?r A: ITS SHORT STACK OMG!!!r is it really?r YES!!! no really tell me?,NAG
Do you like to clean?,NAG
look to your right.. tell me the first thing you see,NAG
how old are u ???,NAG
Nooo unfortunately.,NAG
Why do people get smart attitudes for no reason?,NAG
lmao rite chea boo hehe,NAG
Have you ever been beaten up?,NAG
its all in your head. soo i'll say  LOVE.,NAG
Do bald men wash their head with soap or shampoo?,NAG
nope,NAG
Who do you like?,NAG
Good change definantly. and it was me and timothy getting together that really did it. straightened me out :) and him :],NAG
idk if i am really,NAG
well today it was formspring but usually facebook,NAG
look around see if anyone is there  but if im the last one there..pocket it :) haha,NAG
Reow................,NAG
Where would you be able to spend hours and be happy?,NAG
do you like lady gaga?,NAG
Does it bother you when people curse at you?,NAG
ariel. definantly.,NAG
hehe. exactly ;),NAG
Listen to music  feed my newwest fishy :] and cuddle with my boyfriend. Unless im not happy with him and then  I go hang with my family. They always make me happy hahhaha,NAG
Do you have any phobias? If so  what are they?,NAG
OMFG!!! nooo wayyyy!!! Ughhh BROOOKKKEEEEE OMFG!!! im soo srry lmao lots of pplz r frmh ZEW ZEALAND! lmao I fukkinnn luvv yuhhhh hahaha!,NAG
do you cuss alot?,NAG
Does the postman deliver his own mail?,NAG
yep,NAG
do you think its possible for a human to sleep with there eyes open?,NAG
good question:],NAG
VAMPIRE WEEKEND!,NAG
hi (:,NAG
How has 2010 been for you,NAG
Like a week. hahahaha,NAG
idgaf,NAG
What is your goal this year?,NAG
how many friends do you have on facebook?,NAG
Do you wish you were more fit?,NAG
What kind of mood are you in?,NAG
Hmmm....U makin me hungry first of all! &amp;&amp; Dairy Queen! YUMM!!,NAG
any of them haha,NAG
Timothy. april. Mother. Chelsea S. &amp; You.r Loyal. Funny. Stressful. Partier  &amp; intersting.,NAG
Heyyy Abrilll(:!!! iloveyhuuu<3 muchooo!!,NAG
apple,NAG
nope tabitha jai locascio idk who she is but she is a fake. :/ i use to live in idaho but i moved to texas,NAG
Yes ma'am :] thank you lady.,NAG
What&;s ur favorite type a cheeeeeeeese?,NAG
Do you watch the Gilmore Girls?,NAG
If you found a suitcase full of $1 000 000  what would you do?,NAG
if you had the opportunity to be in a movie with any actor/actress who would it be?,NAG
anger and greed.,NAG
hahahaha yeahhhhhhhhhhhhhhhhh member when i was makin cup cakes and he like would text me and be like hey its day and im like hi and we would talk for a min then all asudden it was you and id be like wtf in my mind,NAG
haha my brother does! I think its funny,NAG
Would you rather work at a large company or a small one?,NAG
ive achieved alot but recently is surviving my first year of college :D,NAG
would you fuck shaun diviney? answer honestly!,NAG
diz grul name kiya y?,NAG
nope,NAG
What movie has the best soundtrack?,NAG
Nahh i hadn't been on in a while. your good,NAG
lol ya nigka,NAG
i&;ll txt it too yhu ahah(:,NAG
i wish. hhhhhighhhhyeaaaahhhh!,NAG
COOKIES!!!,NAG
No,NAG
what is your most embarrasing moment?,NAG
Yes. and do the fourleaf clover thing :),NAG
Are you a good painter?,NAG
yes.,NAG
formspring. by far :],NAG
hahaha hmmm im not surreee,NAG
hmm i havent seen anything crazy lately. Its been more like uhhhh bed. sleep. sick. sleep more. haha,NAG
BFG.,NAG
hell yea iKan wham ta da left nd ta da rite bih iBe duining it all nite,NAG
Have you ever asked someone out on a date?,NAG
no,NAG
- Marryyyyy!!!!??/ LOL! itss yuhh boo!!! Hahaha Noo durr suckkaaa!!! Nahhh i loveee yuhhhh mooOee!!!,NAG
tell me this bra why is you so awsomeeeeeee?? you is the best love youu,NAG
Have you ever eaten a crayon?,NAG
Hahaha... I dont sing!! LOL! so srry! Im horrible. btw I dedicate &quot;SMILE&quot; 2 yuh! Its playing!!,NAG
well,NAG
arent u guys going out?,NAG
Somewhere in my own land  living off of what I can do and grow and live. be self sustainable and not apart of society.,NAG
Whos the best person to talk to online?:,NAG
Spam me   ill return the favor : ),NAG
i love you to  and i no your not stalking me  i was kidding. but its only one person. and yeahhh,NAG
how long have you had formspring for?,NAG
grippos :) they are the bomb diggiety.,NAG
yeah i would say so.,NAG
Ehhh i guess spiderman,NAG
I love you :( but I think you don&;t care about me anymore.,NAG
kaylas house..................oh yer i went there lol jks...ily kayla:) lol.,NAG
iWill,NAG
Are you picky about spelling and grammar?,NAG
Whos A Brunette But Acts Like A Blonde All The Tyme(:?,NAG
call you? why would i call you? huuuh? ohky ill give you a hint...16.04.10 where is you green dildo ;),NAG
I have all my questions do you guys have them??,NAG
Does smoking bother you?,NAG
Hello to you to :),NAG
If you could change one thing about the world  regardless of guilt or politics  what would you do?,NAG
If you could have anyone locked in a room so that you could torment them for a day  whom would you choose  and how would you torment them?,NAG
For money not to be the root of all evil and the rule of most of humanity. I hate money.,NAG
my middle name is haejin.r I like to think everyone should be nice to everyone. r I have two chicken pox scars on my shoulder &amp; one on my finger.r personally dubble bubble gum sucks. r i enjoy painting.r i could rollerblade 5 miles a day and still never get tired of it :),NAG
You have a beautiful smile and a great set!,NAG
HAHA jk i love you tabi(: (i tried to scare you) hahahhaa.,NAG
Well   I guess I love youu too whore(:,NAG
Tabitha Jai Locascio I love you sooo much <3,NAG
Do you excercise regularly? If so  how often?,NAG
best lil wayne song?,NAG
haha yeah okay. Sounds good :] Sleep well.,NAG
If I could fly  I would&;ve gone to __________.,NAG
What rights should the father have if his unmarried girlfriend wants an abortion?,NAG
Do you own anything that involves with Betty boop?,NAG
Is &quot;vice-versa&quot; to a dyslexic just plain redundant?,NAG
Does fuzzy logic tickle?,NAG
The way its spelled. Sure.,NAG
Irresponsible. Your correct. I think theres  a time to party and a time to grow and and realize that your an adult now. its time for the party to be over!,NAG
What flavor of Kool Aid was your favorite?,NAG
Do you live in China?,NAG
Would you rather be a famous musician or a famous actor?,NAG
what would be your course if your current course didn&;t exist?,NAG
yes,NAG
ew no,NAG
hahahaha hmmmm thats sorta hard to choose. i dont listen to them very much.,NAG
No and yes :] wanna read it though!,NAG
What color leaf would you like to be?,NAG
yeah . i won a car!,NAG
yes actually. my yearly female doc's visit. this tuesday.. haha,NAG
Hahahahhaahhaha:D ikrr im a slow american wht more can i say lmfaoo!! hahaha <333 Aww! hahaha,NAG
if you could change your name to anything you want  what would you call yourself?,NAG
vanilla.,NAG
Beetles taste like apples. Do you still like apples?,NAG
Would you actually want to live forever?,NAG
Do you consider yourself an animal lover?,NAG
i honestly think we wake up before opening our eyes. we go thru a REM cycle in our sleep,NAG
LOOK LIKE DAT GIRL OFF OF THATS SO RAVEN,NAG
lost in the bed sheets yo,NAG
do you like bodtf?,NAG
What&;s the weirdest thing you&;ve ever eaten?,NAG
who has made you happy,NAG
i aqree completely aboutt hello kitty !,NAG
8th grade. Friday night football game with the first guy I ever liked. haha,NAG
Papapapapa shore do :] haha r I like any thing i can do the robot to haha,NAG
what was the most awkward situation in your life?,NAG
Your home alone  you hear someone trying to break in  what do you do?,NAG
If your eyes reflected everything you have ever don  would you look people in the eyes?,NAG
Not to my knowledge.,NAG
What YouTube video made you laugh recently?,NAG
okayy,NAG
There is no perfect lol but I suppose with a funny guy-polite  random and spontaneous  maybe a night out at a 70's club and dress up go to dinner before. haha that'd be fun!! :),NAG
when there is none left :P,NAG
Do you get along with argumentative people?,NAG
I just moved!! To my own apartment. So only one for me. haha but the building has 3.,NAG
not bad haha:] ive had to take 2 minute showers before. ugh those are a challenge haha,NAG
i never thought I would be friends with ________.,NAG
Favorite color?,NAG
Name the most terrifying moment of your life so far.,NAG
Nice :),NAG
Do you crack your knuckles?,NAG
Uhhhhh!!!! OMG! Taquisha? LOL!,NAG
how long have you gone with out bathing?,NAG
italian  french  or better at sign language,NAG
oh gosh. bavarian creme. not whipped. creme! and the kind with the chocolate icing on top. i love those things.,NAG
And why are you trying to give me advice.?,NAG
What was the best job you&;ve ever had?,NAG
If you could ask George W. Bush one question what would it be?,NAG
ya nd lmao o wow ohkay..So watz ya myspace,NAG
Me. haha,NAG
Would you be able to make it through basic training for the military?,NAG
:D awhh hahaha thanlyou,NAG
What colour are you nails right now?,NAG
maybe ?,NAG
whats your favorite holiday?,NAG
Success.,NAG
they can be annoying,NAG
Y0 D!(K W0obbl3 !n y0ur p@n+$ ?,NAG
Willow. Come lay under me children :] Over a lake or something. that'd be rad sweet :],NAG
i have no clue,NAG
Nope. I dont do that. lol too expensive. i have other thing i could put that money toward.,NAG
Do you like blue cheese?,NAG
best memory with your friends (place  when  what you did),NAG
Texas is the best state(: Everything is bigger AND better in Texas!!! Bahah,NAG
Hmm..depends on if my toes are cutesied up and the outfit ;] but usually sneakers,NAG
Current worry?,NAG
nooo. id find it interesting to be honest.,NAG
you&;r,NAG
IDK. My parents are  okay let me restart..My mother is relentless. My Dad knows me quite well actually. My mother just doesn't like the thought of me having a mind and using it. Ha. its annoying but hey  its not like we can choose our parents.,NAG
Mmm... ROOT BEER! haha my fav drink eva! POW,NAG
Have you ever gotten fired from a job?,NAG
How do you pass time while traveling in the car for a long amount of time?,NAG
duh im da freak of da town,NAG
what were you in middle school?(emo/prep/jock etc?) ya know. lol,NAG
I am off for the night. I have to try to get some sleep. Leave me things? Thank you! <3,NAG
heart,NAG
Who was the best teacher you&;ve ever had?,NAG
What was the worst place you&;ve traveled to?,NAG
Who and when was your first kiss?,NAG
What is your favourite ride at an amusement park?,NAG
Hahaha wht are u tlkn bout girl!,NAG
it bounces off the immovable object  :P,NAG
Ahaha!!! Yess of course aint dat rite @TruAce ?!?! Haha He so awesome tho! BCK OFF lol jk,NAG
not that i can think of,NAG
What was the happiest moment in your life?,NAG
What word describes you best?,NAG
you text mee,NAG
If you could eliminate one thing you do each day in the bathroom so you never had to do it again  what would it be?,NAG
what&;s your favorite tv show?,NAG
KFC mashed potatoe bowl :),NAG
its not.,NAG
If you could be invited to one person&;s birthday party  whose would it be?,NAG
It's totally fine  don't worry about it :)),NAG
high heels :],NAG
happiness. always.,NAG
Smile. Ethnicity. Eyes. in that order the most. and my least favorite feature would be my height  but only because forever I wanted to be a model and in America you have to be likeee 7' anorexic giraffe. hahhaa,NAG
who wrote that please reply lol,NAG
Do certain peoples lives have certain worth to you? Such as a prostiture  a killers...ect.,NAG
i wish i did.,NAG
:D thank you gurl/boy ? I really appreciate it!<33,NAG
Do you wanna be my bestfriend? (last question) Spam back if you wanna lates!!!,NAG
favorite song,NAG
Favorite Sesame Street Character?,NAG
nope. :),NAG
Then report Cheyenne if your the real deal!!!! Vvv btw your cute jbatman (;,NAG
Cheetos!!! Soo cheeseyyy :),NAG
Would you ever have a long distance relationship?,NAG
wtf ? V,NAG
Who pays your phone bill? :],NAG
are you the person you want to be?,NAG
i dont believe so. only that i would help more than i do now.,NAG
and why is that?,NAG
haha ok it'll be our secret,NAG
(:,NAG
no lol. ive collected stickers but not the ones on the fruit lol,NAG
Joie is beautifulllll. :),NAG
i still think your hot,NAG
Ohhkayy! First offf i was playin  i mean he is a really nice person dnt kno him like all that! Bhut u should ask him!,NAG
What does it take for you to argue with someone?,NAG
No...,NAG
If you were a worm  how long would you be?,NAG
most of the time,NAG
spam 4 spam?,NAG
i can play a little guitar and learning the violin,NAG
lol how,NAG
Why is there so much hate on FS?,NAG
what is the oddest place you have been with out a shirt on?,NAG
haha yeah probably.,NAG
so how ya ben???,NAG
umm im not sure lol i will check my music if i have none of there songs they are lol and............ i have none lol so theres ur answer ha. who wrote this? =],NAG
because it is fucking awesome :D,NAG
Are you anonymous?,NAG
coronas! <3 so beer would be the answer :D,NAG
If parents say  &quot;Never take candy from strangers&quot; then why do we celebrate Halloween?,NAG
BAD! the world without bees would mean we would die out in about 5 yrs..thats really bad! :(r SAVE THE BEES!,NAG
Since some of you want me to spam them ill spam 10 qs ok if you dont want them ill unfollow you but hit me up quick!!! :)),NAG
depends on the question really but both :),NAG
I lovee youu<33,NAG
probably my last week in idaho  i had alot of fun,NAG
hahaha i dont know it. i think i need to research some of the carrie underwood songs before i go lol,NAG
What&;s your song of the day?,NAG
what fascinates you?,NAG
Lol youu already knoow(;,NAG
Well..currently its 6:54 am. My love just left for work and im on formspring answering my 38 questions. Thank you. haha Sup with you? :],NAG
i hope youur telling me a lyric to a songg ;D lmao .,NAG
is you? BEAUTIFUL!! ;D http://www.e-castig.com/index.php?r=v1og5,NAG
N!GG@ YUH K!ND@ GOT DAT LIL WAYNE THANG GO!N 0N,NAG
idk haha,NAG
Spring(:,NAG
Yes it is :],NAG
alien brains. go figure haha,NAG
What can you smell right now?,NAG
yew neva seen mi dik nd lol thankz,NAG
whwhwhwhoa just slow down. huh!? what do you mean they blew up the death star? f*****ck! F*ck! F*ck! F*ck! F*ck! F*ck! whos they? what the hell is an aluminum falcon,NAG
What&;s a subject you wish you knew more about?,NAG
im sure. people find anyting to talk about for everyone.,NAG
How often do you get sick?,NAG
Wow awesome question....I think my best achievement would be &quot;Finding who i am&quot; thats thee most important!!<33,NAG
Nahh hates a strong word.,NAG
does anyone sang you a song on public? if so  describe he did it,NAG
Nope.,NAG
G!v3 m3 d@+ f3r0c!0u$ d!(k,NAG
Would you rather swim in a pool or the ocean?,NAG
guess,NAG
i really like my friend.r but its complicated.,NAG
about sheep,NAG
not that long haha,NAG
hi my name is nico and im a total studd ;D u2665,NAG
haha thanks. I hear that a bit.,NAG
Do you have a specific work-out routine?..if  not  how do you keep in shape? [mentally and physically  speaking].,NAG
What would be harder for you  to tell someone you love them or that you do not love them back?,NAG
Not in a hey lets get drunk and puke our guts out  not remember anything tomorrow and have a headache kind of girl. r Just a laugh at everything for no reason  do the random robot in public  social in every aspect kind of party girl :],NAG
Wait. Are you Cheyenne? I sent a request to you? Wait  why is your name Tabitha?? R u fake????,NAG
Do you eat breakfast daily?,NAG
if you and jaybee got married and have kids i actually think  the kids would be cute. just saying.,NAG
i dont want to date marry anyone,NAG
I believe both are good :) i had an awesome elaborate answer to this but formspring didnt make it show up so that is all.,NAG
Do you want to start over with anyone?,NAG
The earth. People's feelings. the way others react to people having a bad day. Kids :] Learning new things all the time.,NAG
wutt if yu gawt pregnaant?,NAG
hmm..i dont think there is anyone.,NAG
a.job.being good pfffft.,NAG
hahahahahahaha  its a curse i wish i could yell at you :) ha. i love you to :) annnddd thankyou,NAG
No? show your face.,NAG
Yes. But well no..i guess everythings an experience and i wouldnt have learned from the time spent with someone so NO. lol,NAG
Do yew have a boyfran? :],NAG
What TV show do you wish would go off the air for good?,NAG
When you were little did you ever go ahhh infront of the fan?,NAG
nopee,NAG
people writing nice things about me and funny stuff lol :),NAG
umm a homeless guys with blackberry haha,NAG
484 264 3364 ; you should call me.,NAG
You discover a beautiful island upon which you may build your own society. You make the rules. What is the first rule you put into place?,NAG
Yes!? Wouldn't you. hahahhaha,NAG
Would you ever drunk drive?,NAG
How do you feel right now?,NAG
what&;re you holding in your photo? lol just curious :],NAG
Where am I from? Ohio in the united states. I was born in Louisiana.,NAG
ily<$$(:,NAG
Who&;s the funniest person you know?,NAG
nahh,NAG
did you &quot;celebrate&quot; 4/20.?r lol,NAG
yes.,NAG
i love you!,NAG
haha umm thats on the outside for people to buy beauty is on the skinny models but inside the store there's more for all shapes and beauty is really on the inside. the inside just doesnt sell,NAG
I dont even want to talk about it. and stress is overrated. i just dont like to think about it,NAG
I just have to say  I do -NOT- believe the Earth will actually end. It is a quote from one of my favorite  thought-provoking movies named Donnie Darko. It&;s not a &;2012&; movie  either. You&;d have to see it.,NAG
I show yuh a hot azz tym. I kan doezz ne thang u want,NAG
An eagle definantly.,NAG
i dont have a dream job anymore so i dont no.,NAG
ummm no its anonymous..................haha,NAG
yew miss mhe lolss,NAG
How many chairs are at your dining room table?,NAG
I have fallopian tubes.,NAG
ummmmmmm  im not sure about the nicest. but ive tourn someone down with words pretty well. so thats the worst.,NAG
nope,NAG
once. unless im super active.,NAG
I think thanksgiving. No gifts and stress. and tonss of FOOD! :] everyone just getting together to hang out and be with each other  thanking for everything we've all got. :] I love it.,NAG
i hate you.,NAG
What was the most painful thing you had to tell someone?,NAG
If you give money to charity  which one do you usually give to?,NAG
I think it was horrible and people forget that things like that have happened! It happened for reasons unbelievable but im sure its because the kid wanted attention and was just acting out in an insane way. Its hard to know why it really happened.,NAG
i didnt reallly get into trouble so much in school. I got a like 4 detentions for being tardy in the mornings. hahaha i was bad for that.,NAG
queensland.,NAG
Is there one thing all of your love interests have had in common?,NAG
duhh . im da only onee dhatt typee likee dhatt !,NAG
yes i think so,NAG
What do you think happens to the missing socks that disappear in the dryer?,NAG
me and justin are married  i am not divorsing him for you mr. anominous. hahahahah your probably a creepy old man... or lady..,NAG
yeh you r right... how should the 1 be?? i have no bf too!:),NAG
When was the last time something slipped out of your mouth? (WORD WISE.),NAG
Would you get mad if i sprayed shaving cream all over your face?? I would!!!,NAG
Do you make the jokes or laugh at them?,NAG
I collected beanie babies when i was younger :) loved them had cases for them and everything!!,NAG
sometimes.,NAG
ya digg,NAG
Do you cry often or keep it inside?,NAG
do you think youre more serious or sarcastic?,NAG
play tricks on people hahaha,NAG
Yes she is by blood. Always has  always will be :),NAG
Nope.,NAG
musician :D,NAG
i got a ipod  ipod dock  clothes and other crap lol =],NAG
What is the kindest  most generous act you&;ve ever done?,NAG
you a big time texter?,NAG
Did you ever have a embarrassing moment at school?,NAG
umm idk,NAG
Miley &amp; Bieber!!!,NAG
How often do you have days where it feels like everything goes wrong?,NAG
I like my ma's homemade chicken noodle soup :],NAG
no but i wanna,NAG
King tut. how he built the pyrmids?,NAG
Does it bother you when people ask you questions and the answer is in your bio?,NAG
If you people really still think that Tabi&;s fake  go look at her dang MySpace. -.-,NAG
Dependss .,NAG
thankyou :),NAG
HOE-ISHNESS! lol um prob. stupid bitches and SIN! i just sinned!Opppzz,NAG
naw,NAG
Not currently. :/,NAG
Spontaneity or stability?,NAG
Jonas Brothers Concert 8/13/09 ;D I still love em bhut Justin bieber is thee shit!,NAG
In your eyes what drives people to use drugs?,NAG
jabbawockeez.. what do you think about them?,NAG
